,id,Tweet,tag,Classification,Subjectivity,Polarity,Analysis
119,1.54e+18,"['Im', 'sure', 'wont', 'used', 'silence', 'voices', 'people', 'critical', 'administration', 'another', 'trojanhorse', 'censorship', 'WorstPresidentEver', 'criminal', 'FJB', 'Censorship', 'shortSighted', 'NoWar', 'NoMoreBullshit', 'BidenHatesAmerica', 'lies', 'UnAmerican', 'FreeAssangeNOW']",Trojanhorse,1,0.7462962962962963,0.033333333333333326,Positive
120,1.54e+18,"['lzg', 'shoot', 'dog', 'shoot', '14', 'yo', 'boy']",Trojanhorse,1,0.0,0.0,Neutral
121,1.54e+18,"['lzg', 'accurately', 'agreeing', 'tint', 'car', 'windows', 'past', 'legal', 'limit']",Trojanhorse,1,0.3958333333333333,0.21250000000000002,Positive
122,1.54e+18,"['Nothing', 'planted', 'TrojanHorse', 'used', 'help', 'destroy', 'America', 'httpstcomKpaaPVVvm']",Trojanhorse,1,0.25,0.15,Positive
123,1.54e+18,"['v2', 'lzg', 'Wellhe', 'sell', 'group', 'people', 'willing', 'murder', 'dog', 'boy', 'woman', 'holding', 'baby']",Trojanhorse,1,0.75,0.25,Positive
124,1.54e+18,['trojanhorse'],Trojanhorse,1,0.0,0.0,Neutral
125,1.54e+18,"['lzg', 'crime', 'making', 'shotgun', 'inch', 'shorter', 'exactly', 'make', 'danger', 'society']",Trojanhorse,1,0.25,0.25,Positive
126,1.54e+18,"['lzg', 'Smart', 'BettyCardenas', 'He’s', 'mad…🤣🤣🤣', 'httpstcoAiSt3AjgLW']",Trojanhorse,2,0.6428571428571429,0.21428571428571427,Positive
127,1.54e+18,"['lzg', '“Totally', 'sane', 'people', 'live', 'house', 'w', 'running', 'water', 'electric”', 'electricity', 'running', 'water', 'instant', 'death', 'sentence', 'Feds', '“score”', 'capture', '“nut”', 'guns', 'parade', 'TV', 'pat', 'back', 'get', 'money', 'blew', 'faces']",Trojanhorse,1,0.44166666666666665,0.06439393939393939,Positive
128,1.54e+18,"['lzg', 'Tbf', 'thats', 'also', 'problem', 'badly', 'localized', 'infrastructure', 'US', 'would', 'considered', 'proper', 'housing', 'Europe', 'expensive', 'house', 'youll', 'find', 'States', 'making', 'cardependent', 'many', 'losses', 'get', 'poor']",Trojanhorse,1,0.5552083333333333,-0.12187499999999998,Negative
129,1.54e+18,"['lzg', 'Heather', 'I’m', 'curious', 'would']",Trojanhorse,1,1.0,-0.1,Negative
130,1.54e+18,['0'],Trojanhorse,1,0.0,0.0,Neutral
131,1.54e+18,"['lzg', 'feds', 'didnt', 'announce', 'sand', 'shot', 'dog', 'shotgun', 'short', 'shot', 'back', 'random', 'person', 'killed', 'dog', 'fed', 'decided', 'bring', 'snipers', 'ended', 'shooting', 'woman', 'holding', 'baby']",Trojanhorse,1,0.2,-0.175,Negative
132,1.54e+18,"['lzg', 'Heather', 'hypothetical', 'could', 'get', 'rid', '2nd', '19th', 'go', 'would', 'take', 'deal']",Trojanhorse,1,0.0,0.0,Neutral
133,1.54e+18,"['lzg', 'didnt', 'vote', 'Weve', 'reached', 'unfathomable', 'depth', 'knowledge', 'Ruby', 'Ridge', 'youre', 'defaulting', 'cherished', 'position', 'Save', 'someone', 'else', 'idfc', 'lol']",Trojanhorse,1,0.6,0.65,Positive
134,1.54e+18,"['lzg', 'lmao', 'even', 'come', '😂', 'Show', 'us', 'doll', 'orange', 'man', 'hurt', 'grab', 'pussy', 'plea', 'help']",Trojanhorse,1,1.0,0.6,Positive
135,1.54e+18,"['lzg', 'sound', 'kinda', 'unhinged', 'Im', 'thinking', 'youre', 'safe', 'society']",Trojanhorse,1,0.45,0.07500000000000001,Positive
136,1.54e+18,"['lzg', 'Stockpiling', 'guns', 'Hunting', 'rifle', 'shotgun', 'lol', 'Torturing', 'lol', 'Bless', 'heart']",Trojanhorse,1,0.7,0.8,Positive
137,1.54e+18,"['lzg', 'Funny', 'would', 'went', 'court', 'got', 'paid', 'shut', 'httpstcop3Ad4MVnky']",Trojanhorse,1,1.0,0.25,Positive
138,1.54e+18,"['lzg', 'God', 'people', 'fucking', 'stupid', '100', 'would', 'enthusiastically', 'supporting', 'Holocaust', 'born', 'raised', 'Germany', 'time']",Trojanhorse,1,0.625,-0.27499999999999997,Negative
139,1.54e+18,"['lzg', 'Stockpiling', 'weapons', 'shotgun', 'hunting', 'rifle', 'Survivors', 'awarded', 'hush', 'money', 'settlement', 'Seems', 'legit', '🤷🏻\u200d♂️']",Trojanhorse,1,1.0,0.0,Neutral
140,1.54e+18,"['lzg', 'FBI', 'sought', 'entrapped', 'selling', 'guns']",Trojanhorse,1,0.0,0.0,Neutral
141,1.54e+18,"['lzg', 'gta', 'family', 'distances', 'society', 'gtBecomes', 'threat', 'said', 'society', 'somehow', 'Something', 'isnt', 'adding']",Trojanhorse,1,0.0,0.0,Neutral
142,1.54e+18,"['lzg', 'Fucked', 'around', 'found', 'believing', 'God', 'living', 'woods', 'US', 'Marshalls', 'killed', 'kid', 'dog', 'woods', 'around', 'house', 'shot', 'wife', 'sniper', 'rifle']",Trojanhorse,1,0.35,-0.4,Negative
143,1.54e+18,"['httpstcoAkro0k1iLl', 'DigitalID', '3DCamera', 'TrojanHorse', 'DigitalPrison', 'FacialRecognition', 'BigBrother', 'SocialScore', 'CarbonCr…']",Trojanhorse,1,0.0,0.0,Neutral
144,1.54e+18,"['lzg', 'Aka', 'wasnt', 'bothering', 'anyone', 'didnt', 'wanna', 'bothered']",Trojanhorse,1,0.0,0.0,Neutral
145,1.54e+18,"['lzg', 'wanted', 'left', 'alone', 'people', 'like', 'danger', 'society']",Trojanhorse,1,0.0,0.0,Neutral
146,1.54e+18,"['lzg', 'Heather', 'httpstcoBZdNg9Fsyx']",Trojanhorse,1,0.0,0.0,Neutral
147,1.54e+18,"['lzg', 'dont']",Trojanhorse,1,0.0,0.0,Neutral
148,1.54e+18,"['lzg', 'went', 'moved', 'grid']",Trojanhorse,1,0.0,0.0,Neutral
149,1.54e+18,"['lzg', 'May', '15th', 'average', 'price', 'gallon', 'gas', '449', 'May', '16th', 'Joe', 'Biden', 'cancelled', 'leases', 'Alaska', 'gulf', 'Since', 'day', 'gas', 'risen', 'average', '5006', 'gallon', 'Yeah', 'hands', 'clean', 'httpstcolDoflFtljr']",Trojanhorse,1,0.5,0.022222222222222237,Positive
150,1.54e+18,"['Hes', 'telling', 'truth', 'telling', 'truth👍👌😖🤨😒Truth', 'nothing', 'truth', 'Malta', 'Thi…']",Trojanhorse,1,1.0,0.0,Neutral
151,1.54e+18,"['lzg', 'Heather', 'Thats', 'kind', 'talk', 'thatll', 'get', 'red', 'flagged', '🚩🚩🚩']",Trojanhorse,1,0.45,0.3,Positive
152,1.54e+18,"['lzg', 'Looks', 'like', 'missing', 'key', 'along', 'everything', 'toolbox', '😂']",Trojanhorse,1,0.525,-0.1,Negative
153,1.54e+18,"['lzg', 'You’re', 'one', 'posting', 'whitewashing', 'history']",Trojanhorse,1,0.0,0.0,Neutral
154,1.54e+18,"['lzg', 'thought', 'system', 'racist', 'broken', 'corrupt', 'want', 'ppl', 'trust', 'right', 'thanks', 'imma', 'pass']",Trojanhorse,1,0.5339285714285714,-0.17857142857142858,Negative
155,1.54e+18,"['lzg', 'rAiSeD', 'rEpUbLiCanS', 'youre', 'telling']",Trojanhorse,1,0.0,0.0,Neutral
156,1.54e+18,"['lzg', 'Neither', 'tweets', 'related', 'issue', 'discussed', 'httpstcosAyoqdeo9C']",Trojanhorse,1,0.4,0.0,Neutral
157,1.54e+18,"['lzg', 'include', 'profile', 'context']",Trojanhorse,1,1.0,0.25,Positive
158,1.54e+18,"['lzg', 'httpstco5lZO9qSLoo']",Trojanhorse,1,0.0,0.0,Neutral
159,1.54e+18,"['lzg', 'incoherent', 'ramblings', 'tough', 'follow', 'sound', 'like', 'Pudding', 'Brain', 'Biden']",Trojanhorse,1,0.4666666666666666,-0.06296296296296296,Negative
160,1.54e+18,"['Hes', 'telling', 'truth', 'telling', 'truth👍👌😖🤨😒Truth', 'nothing', 'truth', 'Malta', 'post', 'Brexit', 'Europe', 'voted', 'WeWereNeverAsked', 'stoptheboats', 'Migrants', 'illegalimmigration', 'TrojanHorse']",Trojanhorse,1,1.0,0.0,Neutral
161,1.54e+18,"['lzg', 'yelling', 'twitter', 'wont', 'make', 'daddy', 'love']",Trojanhorse,1,0.6,0.5,Positive
162,1.54e+18,"['lzg', 'httpstcoFE0hrh07yY']",Trojanhorse,1,0.0,0.0,Neutral
163,1.54e+18,"['lzg', 'ISBACK', '😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'httpstcoiafkAhdBLo']",Trojanhorse,2,0.0,0.0,Neutral
164,1.54e+18,"['lzg', 'sound', 'like', 'live', 'vacuum', 'Dont', 'live', 'within', 'confine', 'lawsrules', 'already', 'Lets', 'begin', 'traffic', 'laws', 'drivers', 'license', 'Whether', 'lawsrules', 'make', 'sense', 'another', 'story', 'examine', 'carefully', 'hence', 'reps', 'represent', 'us', 'theory']",Trojanhorse,1,0.48,0.11287878787878788,Positive
165,1.54e+18,"['TransIsBeautiful', 'agenda', 'progressive', 'DA’s', 'supporting', 'crime', 'demonizing', 'Parents', 'cities', 'ravaged', 'homelessness', 'drugs', 'FiLTH', 'facts', 'tell', 'story', 'TrojanHorse', 'Failed', 'httpstcosyHBvvWM58']",Trojanhorse,1,0.35000000000000003,0.08333333333333333,Positive
166,1.54e+18,"['Trojan', 'Horse', 'content', 'writer', 'city', 'Social', 'media🐎😜', 'Memes', 'TrojanHorse', 'ContentWriting', 'DigitalMarketingMemes', 'ShardaIT', 'httpstcotGlfpmcOrp']",Trojanhorse,1,0.06666666666666667,0.03333333333333333,Positive
167,1.54e+18,"['ennui', 'lzg', 'cheesman', 'I’m', 'saying', 'meme', 'I’m', 'saying', 'said', 'throughout', 'pandemic', 'Covid', 'vaccine', 'protects', '95', '70', '50…', 'Matter', 'fact', 'Biden', 'said', 'couldn’t', 'get', 'Covid', 'get', 'vaccine', 'know', 'that’s', 'true']",Trojanhorse,1,0.65,-0.175,Negative
168,1.54e+18,"['tutor', 'mempermalukan', 'dri', 'sendiri']",Trojanhorse,1,0.0,0.0,Neutral
169,1.54e+18,"['lzg', 'yours…😂', 'httpstcoQY3kR5YUMN']",Trojanhorse,1,0.0,0.0,Neutral
170,1.54e+18,"['lzg', 'trying', 'prove', 'point', '7', 'caused', 'Bs', 'burninglooting', 'damage', 'Blaming', 'agitators', 'racist', 'excuse', 'say', 'blacks', 'can’t', 'control', 'emotionsactions']",Trojanhorse,1,0.525,-0.025,Negative
171,1.54e+18,"['lzg', '1This', 'data', 'wrong', '2the', 'phrase', '“gun', 'violence”', 'broad', '3there’s', 'political', 'agenda', 'behind', 'cite—probably', 'anti', 'NRA', 'buyback', 'program', 'like', 'Australia']",Trojanhorse,1,0.503125,-0.209375,Negative
172,1.54e+18,"['lzg', 'aristocratic', 'political', 'elites', 'protect', 'one', 'another', 'US', 'debates', 'hearings', 'impeachments', 'made', 'TV', 'entertainment', 'purposes']",Trojanhorse,1,0.55,0.0,Neutral
173,1.54e+18,"['【定期】弊社では、版権イラストや落書きでも受け付けています。溜まっている落書きを、活躍中のイラストレーターに添削して貰いませんか？詳しくはHPにて。', 'httpstcoOMeNk0EiIh']",Trojanhorse,1,0.0,0.0,Neutral
174,1.54e+18,"['Catch', 'session', 'entitled', 'Urban', 'education', 'Leadership', 'land', 'TrojanHorse', 'les…']",Trojanhorse,1,0.0,0.0,Neutral
175,1.54e+18,"['lzg', 'ISBACK', 'Im', 'going', 'watch', 'propaganda', 'factory', 'bet', 'watch', 'CNN']",Trojanhorse,1,0.1,-0.1,Negative
176,1.54e+18,"['norrie', 'least', 'finally', 'honest', 'never', 'going', '“just', '850', 'wells', 'Pilliga”trojanhorse', 'it’s…']",Trojanhorse,1,0.7666666666666666,0.09999999999999999,Positive
177,1.54e+18,"['norrie', 'least', 'finally', 'honest', 'never', 'going', '“just', '850', 'wells', 'Pilliga”trojanhorse', 'it’s…']",Trojanhorse,1,0.7666666666666666,0.09999999999999999,Positive
178,1.54e+18,"['Catch', 'session', 'entitled', 'Urban', 'education', 'Leadership', 'land', 'TrojanHorse', 'lessons', 'reflections', 'httpstco3lLI7cosU1…', 'Click', 'preorder', 'Birmingham', 'Book', 'website', 'httpstcoYWz1rgEYoJ…', 'Edufest2022', 'teach', 'httpstcosEGi3PEVDm']",Trojanhorse,1,0.0,0.0,Neutral
179,1.54e+18,"['lzg', 'Thats', 'good', 'thing', 'strange', 'thing', 'US', 'politicians', 'held', 'lower', 'standard', 'person', 'ironic', 'get', 'away', 'lot', 'dont', 'open', 'investigations', 'shut', 'investigations', 'harmful', 'party', 'sides']",Trojanhorse,1,0.41984126984126985,0.020634920634920638,Positive
180,1.54e+18,"['account', 'temporarily', 'unavailable', 'violates', 'Twitter', 'Media', 'Policy', 'Learn']",Trojanhorse,1,0.5,0.5,Positive
181,1.54e+18,"['least', 'finally', 'honest', 'never', 'going', '“just', '850', 'wells', 'Pilliga”trojanhorse', 'it’s', 'going', 'include', 'Liverpool', 'Plains', 'let’s', 'assess', 'full', 'impact', 'entirety', 'Namoi', 'valley', 'groundwater', 'even', 'begin', 'hey', 'httpstcokoDIWUakUd', 'httpstco8kNcN7pU0F']",Trojanhorse,1,0.7124999999999999,0.16249999999999998,Positive
182,1.54e+18,"['Catch', 'session', 'entitled', 'Urban', 'education', 'Leadership', 'land', 'TrojanHorse', 'lessons…']",Trojanhorse,1,0.0,0.0,Neutral
183,1.54e+18,"['aku', 'jg', 'mo', 'ke', 'jakalll😭😭', 'ini', 'keknya', 'dr', 'ujung', 'ke', 'ujung', 'ujan']",Trojanhorse,1,0.0,0.0,Neutral
184,1.54e+18,"['Catch', 'session', 'entitled', 'Urban', 'education', 'Leadership', 'land', 'TrojanHorse', 'lessons', 'reflections', 'httpstcoxqKBOuh6Rm', 'Click', 'preorder', 'Birmingham', 'Book', 'website', 'httpstcogfAnQIvm4h', 'Edufest2022', 'teach', 'httpstcoqtwWYPg3Vq']",Trojanhorse,1,0.0,0.0,Neutral
185,1.54e+18,"['lzg', 'ISBACK', '“Insurrection”', 'lol']",Trojanhorse,1,0.7,0.8,Positive
186,1.54e+18,"['Ali1', 'many', 'TrojanHorse', 'impact', 'Muslim', 'women', 'Shameful', 'gov', 'hart']",Trojanhorse,1,0.5,0.25,Positive
187,1.54e+18,"['lzg', '0', 'dont', 'bother']",Trojanhorse,1,0.0,0.0,Neutral
188,1.54e+18,"['lzg', 'way']",Trojanhorse,1,0.0,0.0,Neutral
189,1.54e+18,"['lzg', 'cheesman', 'please', 'show', 'one', 'example', 'insulted']",Trojanhorse,1,0.0,0.0,Neutral
190,1.54e+18,"['lzg', 'cheesman', 'yeah', 'thats', 'totally', 'httpstcoxW4KuxS7an']",Trojanhorse,1,0.75,0.0,Neutral
191,1.54e+18,"['lzg', 'ISBACK', 'I’d', 'agree', 'riot', 'must', 'tractor', 'trailers', 'full', 'confiscated', 'guns', 'people', 'planning', 'insurrection', 'Seems', 'odd', 'turned', 'really', 'Defeats', 'purpose']",Trojanhorse,1,0.3333333333333333,0.12777777777777777,Positive
192,1.54e+18,"['lzg', 'ISBACK', 'name', 'says', '🤡🤡🤡🤡🤡']",Trojanhorse,1,0.0,0.0,Neutral
193,1.54e+18,"['lzg', 'Hahahahahaha', 'needs', 'see', 'tailor', 'Zipper', 'aint', 'working', 'httpstco7rMRXa2CWf']",Trojanhorse,1,0.0,0.0,Neutral
194,1.54e+18,"['lzg', 'called', 'metaphor', 'moron']",Trojanhorse,1,1.0,-0.8,Negative
195,1.54e+18,"['TNA', 'win', 'Trojanhorse']",Trojanhorse,1,0.4,0.8,Positive
196,1.54e+18,"['new', 'single', 'Trojan', 'Horse', 'AVAILABLE', 'listening', 'pleasure', 'Stream', 'download', 'via', 'usual', 'streaming', 'platforms', 'httpstcoh0YrJKdQWt', 'httpstcoEDLRk571OR']",Trojanhorse,2,0.3297077922077922,0.053733766233766245,Positive
197,1.54e+18,"['Muscular', 'Liberalism’s', 'antidote', '‘extremist’', 'threat', 'Brmghn', 'never', 'read', 'reports', 'led', 'embedding', 'Prevent', 'amp', 'Queer', 'ideology', 'education', 'system', '‘hateful’', '‘extremist’', 'nonbelievers', 'Secular', 'indoctrination', 'TrojanHorse', 'httpstco52jmkgi8kD']",Trojanhorse,1,0.0,0.0,Neutral
198,1.54e+18,"['lzg', '3500', 'sqft', '1bd', '1bth', 'apts', 'going', '15k', 'around', 'even', '25k', 'seattle']",Trojanhorse,1,1.0,-0.25,Negative
199,1.54e+18,"['lzg', 'Shit', 'know', 'someone', 'pays', 'one', 'bedroom', 'apartment', 'LI']",Trojanhorse,1,0.65,0.15,Positive
200,1.54e+18,"['session', 'hijacking', 'attack', 'best', 'defined', 'successful', 'attempt', 'attacker', 'take', 'web', 'session', 'Learn', 'httpstcoJP48qIZoTp', 'sessionhijacking', 'websessionhijacking', 'cybersecurity', 'powerdmarc']",Sessionhijacking,1,0.5833333333333334,0.75,Positive
201,1.54e+18,"['cube', 'era', 'Ransomware', 'skills', 'critical', 'Cryptography', 'Basics', 'Part', '2', 'Attack', 'Models', 'Cryptanalysis', 'crypto', 'c…']",Ransomware,1,0.8,0.0,Neutral
202,1.54e+18,"['honor', 'privilege', 'prestigious', 'Hot', 'Company', 'DataSecurity', 'Global', 'InfoSec', 'Awards', 'Shows', 'making', 'waves', 'helping', 'organizations', 'around', 'world', 'fighting', 'ransomware', 'httpstco59IBYi3nbE', 'httpstcoZh6N7TcJee']",Ransomware,1,0.42500000000000004,0.125,Positive
203,1.54e+18,"['Issues', 'like', 'ransomware', 'cybersecurity', 'make', 'businesses', 'feel', 'like', 'theyre', 'choose', 'httpstcooWHheb7df…']",Ransomware,1,0.0,0.0,Neutral
204,1.54e+18,"['Scaling', 'Protect', '99', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'rsac', 'CISA', 'owasp', 'httpstcoHu1tkKYF4o']",Ransomware,1,0.0,0.0,Neutral
205,1.54e+18,"['Internet', 'Explorer', 'Retired', 'Still', 'Attacker', 'Target', 'cybersecurity', 'infosec', 'hacker', 'cyberattack', 'phishing', 'cybercrime', 'malware', 'ransomware', 'httpstcodFFmXCpG0c']",Ransomware,1,0.0,0.0,Neutral
206,1.54e+18,"['DOJ', 'Russian', 'RSOCKS', 'botnet', 'disrupted', 'international', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'rsac', 'CISA', 'owasp', 'httpstcoHu1tkKYF4o']",Ransomware,2,0.0,0.0,Neutral
207,1.54e+18,"['System', 'Integrators', 'partner', 'able', 'address', 'biggest', 'CyberSecurity', 'challenges', 'customers', 'including', 'ransomware', 'Get', 'details', '👉', 'httpstcoB8vpBQJr0b', 'httpstcoTnejDGoUbB']",Ransomware,1,0.625,0.5,Positive
208,1.54e+18,"['15', 'vulnerabilities', 'discovered', 'Siemens', 'industrial', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'rsac', 'CISA', 'owasp', 'httpstcoHu1tkKYF4o']",Ransomware,1,0.0,0.0,Neutral
209,1.54e+18,"['put', 'Cybersecurity', 'Framework', 'Profile', 'Ransomware', 'Risk', 'Management', 'delivers', 'Take', 'look', 'learn', '👉', 'httpstcoTG1AEhqbXv', 'httpstcoxJeyKZM1C6']",Ransomware,1,0.5,0.5,Positive
210,1.54e+18,"['Riskonnect', 'Certified', 'Great', 'Place', 'Work®', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'rsac', 'CISA', 'owasp', 'httpstcoHu1tkKYF4o']",Ransomware,1,0.75,0.8,Positive
211,1.54e+18,"['Cybersecurity', 'Threat', 'Advisory', 'Microsoft', '365', 'functionality', 'vulnerability', 'Security', 'researchers', 'recently', 'found', 'existing', 'file', 'version', 'control', 'functionality', 'Microsoft', '365', 'Office', '365', 'enables', 'threat', 'actors', 'encrypt', 'files', 'stored', 'ransomware…', 'httpstcotxL8eKhNY7']",Ransomware,2,0.25,0.0,Neutral
212,1.54e+18,"['HelloXD', 'Ransomware', 'Installing', 'Backdoor', 'Targeted', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'rsac', 'CISA', 'owasp', 'httpstcoHu1tkKYF4o']",Ransomware,2,0.0,0.0,Neutral
213,1.54e+18,"['Commercial', 'Aircraft', 'Feature', 'New', 'Altimeters', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence…']",Ransomware,1,0.22727272727272727,0.06818181818181818,Positive
214,1.54e+18,"['Commercial', 'Aircraft', 'Feature', 'New', 'Altimeters', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence…']",Ransomware,1,0.22727272727272727,0.06818181818181818,Positive
215,1.54e+18,"['don’t', 'need', 'another', 'infosec', 'hero', 'CSO', 'Online', 'cybersecurity', 'infosec', 'hacker', 'cyberattack', 'phishing', 'cybercrime', 'mal…']",Ransomware,1,0.0,0.0,Neutral
216,1.54e+18,"['don’t', 'need', 'another', 'infosec', 'hero', 'CSO', 'Online', 'cybersecurity', 'infosec', 'hacker', 'cyberattack', 'phishing', 'cybercrime', 'mal…']",Ransomware,1,0.0,0.0,Neutral
217,1.54e+18,"['Commercial', 'Aircraft', 'Feature', 'New', 'Altimeters', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence…']",Ransomware,1,0.22727272727272727,0.06818181818181818,Positive
218,1.54e+18,"['Commercial', 'Aircraft', 'Feature', 'New', 'Altimeters', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'rsac', 'CISA', 'owasp', 'httpstcoHu1tkKYF4o']",Ransomware,1,0.22727272727272727,0.06818181818181818,Positive
219,1.54e+18,"['Costa', 'Rica', 'chaos', 'warning', 'ransomware', 'threat', 'remains', 'httpstcoaCoODp7IsP']",Ransomware,2,0.0,0.0,Neutral
220,1.54e+18,"['Week', 'Ransomware', 'June', '17th', '2022', 'Ransomed', 'httpstcodMqvXoDCeR']",Ransomware,1,0.0,0.0,Neutral
221,1.54e+18,"['Outbound', 'Investment', 'Reviews', 'Would', 'Mean', 'US', 'Cos', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'rsac', 'CISA', 'owasp', 'httpstcoHu1tkKYF4o']",Ransomware,1,0.6875,-0.3125,Negative
222,1.54e+18,"['Calif', 'Privacy', 'Agency', 'Signals', 'Strength', 'Rules', 'infosec', 'infosecurity', 'cybersecurity', 'threatintel', 'threatintelligence', 'hacking', 'cybernews', 'cyberattack', 'threathunting', 'cloudsecurity', 'appsec', 'malware', 'ransomware', 'devops', 'dfir', 'rsac', 'CISA', 'owasp', 'httpstcoHu1tkKYF4o']",Ransomware,1,0.0,0.0,Neutral
223,1.54e+18,"['Comparativa', 'de', 'Seguridad', 'en', 'NAS', 'Respuesta', 'ante', 'un', 'ataque', 'de', 'ransomware', 'crítico', '100622', 'Deadbolt', 'v2', 'QNAP', 'QSA2219…']",Ransomware,2,0.0,0.0,Neutral
